group,Gene,value,Fraction,Phosphate,Genotype
Root_low_Pi_phr1_phl1,AT3G23870,1.15345782975232,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G25790,0.806969743035378,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G27190,-0.0485905367139796,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G43110,0.986729389643153,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G44510,0.0236366945295717,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G47420,0.0346765527487499,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G48850,-1.25436471922872,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G49350,0.125068331063989,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G50350,-0.663896741060097,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G51860,0.0572738229048899,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G52190,-0.537814945998009,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G52720,0.673448034241706,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G52820,0.317556022099253,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G53620,0.230396085345001,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G56040,-0.39321898659996,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G59140,0.256767136503971,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT3G61410,-0.679947564889867,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G00500,1.59133325168648,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G00550,-0.351568672652967,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G01480,-0.863950099159113,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G03960,0.702242750576892,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G11600,-0.510709776638052,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G13000,-0.232555327429485,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G13700,-0.484963676970957,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G15740,-0.0568107461454786,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G17030,-0.132927597051136,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G17615,0.414442260237821,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G17790,0.997106679263458,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G18700,-0.00917807257251499,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G19810,0.239966432264388,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G21470,-0.54600933911381,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G23000,0.0963647098035089,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G24890,-0.182613421867587,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G25160,0.869536747496804,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G26620,0.15442109257887,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G28260,1.6659928727461,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G31240,0.549586794217162,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G33030,0.305603837568798,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G33770,0.881851839723448,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G34200,-1.13656941439081,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G35750,0.723037824801506,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G36350,-0.516038468537787,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT4G38320,0.535349131854188,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G01220,0.07173906887501,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G01820,-1.28311436792198,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G02200,-0.0527354841195928,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G06300,-0.307013013834312,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G08030,-0.27735009811262,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G08380,-0.453154276386928,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G09470,-0.40896316822741,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G09570,-0.861800294173543,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G10740,-0.245022964313027,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G13820,-0.229197158112786,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G19430,-0.0913643239644807,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G20150,0.843590176577753,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G20400,-0.214892133312478,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G20410,-1.57463218908811,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G20790,0.5448983899037,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G24600,0.0118709483402937,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G26340,-0.393499699767287,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G36940,0.356143533900964,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G38710,-0.221742376868621,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G39720,0.74697317407457,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G40690,1.14226323166606,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G41080,0.757794884994272,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G42800,1.31505064019463,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G43150,0.493485994301084,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G43360,-0.729244756579989,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G43370,0.0687468562280066,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G47740,-0.38027316464662,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G51050,0.323877736295735,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G53420,0.061073448400942,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G57610,-1.24477411425305,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G61510,-0.38668819759853,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G61550,-0.344962567036955,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G63130,0.443281734220506,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G63680,-0.384995926593029,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G64000,0.653693614151759,Root,low_Pi,phr1_phl1
Root_low_Pi_phr1_phl1,AT5G67080,0.247083264404067,Root,low_Pi,phr1_phl1
